"PrimaryKey","YearVisited","Shape"
"2021881102111B1",2021,c(NA, NA)
"UT_Kanab-Field-Office-Intensification-2021_KFOI2021-094_V12021-09-01",2021,c(NA, NA)
"ID_BruneauFOLUP2016_SD-098_V12021-09-01",2021,c(NA, NA)
"MT_MTNHP-Sample-2021_TGT-WILD-PPVeg-11-42-05_V12021-09-01",2021,c(NA, NA)
"NM_LasCrucesDO_2019_LUP_MIMB-151_V12021-09-01",2021,c(NA, NA)
"2021323205816B1",2021,c(NA, NA)
"NV_NV-Elko-DO-ESR-2021_ELKO-ShafterComplex-03A_V12021-09-01",2021,c(NA, NA)
"OR_OR_MFO_2021_MFO2021-037_V22021-09-01",2021,c(NA, NA)
"CO_CO_Gunnison_Field_Office_LUP_2020_Alpine-236_V12021-09-01",2021,c(NA, NA)
"NV_NV-CC-DO-Edwards-Porter-2021_PCW-001_V12021-09-01",2021,c(NA, NA)
"20211633107202B3",2021,c(NA, NA)
"20214137231821B2",2021,c(NA, NA)
"CO_CO_Grand_Junction_Field_Office_allotment_monitoring_2021_BigSalt-098_V12021-09-01",2021,c(NA, NA)
"AZ_AZ-Lake-Havasu-Field-Office-2021_LHFO2021-004_V12021-09-01",2021,c(NA, NA)
"ID_JarbidgeFOLUP2017_BSWD-186_V12021-09-01",2021,c(NA, NA)
"MT_North-Central-Montana-LUP-2017_WS-402_V12021-09-01",2021,c(NA, NA)
"NM_LasCrucesDO_2016_LUP_Gsand-143_V22021-09-01",2021,c(NA, NA)
"NV_NV-Ely-DO-2021_EDO2021-004_V22021-09-01",2021,c(NA, NA)
"NV_NV-Ely-DO-Fuels-2021_Kern-Mtn-SNPLMA-07_V22021-09-01",2021,c(NA, NA)
"NV_NV-Winnemucca-DO-2021_WMDO2021-NR-004_V12021-09-01",2021,c(NA, NA)
"2021567110203B1",2021,c(NA, NA)
"NV_NV-Desert-Tortoise-SN-DO-2020_SIST3_Apr_V22021-09-01",2021,c(NA, NA)
"ID_FourRiversFOLUP2019_PLN-168_V12021-09-01",2021,c(NA, NA)
"MT_North-Central-Montana-LUP-2017_GR-209_V12021-09-01",2021,c(NA, NA)
"NM_LasCrucesDO_2016_LUP_Hills-191_V22021-09-01",2021,c(NA, NA)
"NV_NV-Ely-DO-Fuels-2021_Patterson-Pass-12_V22021-09-01",2021,c(NA, NA)
"ID_Owyhee_ModHAF_2021_JuniperSpring_03_Pt2000_ARAR_V12021-09-01",2021,c(NA, NA)
"NM_TFOAllotmentIntensification_2021_00620_27_V12021-09-01",2021,c(NA, NA)
"CO_CO_Kremmling_Field_Office_Watersheds_2021_CR-001_V12021-09-01",2021,c(NA, NA)
"CA_CA-Ukiah-FO-ESR-2021_River-Fire-36_V12021-09-01",2021,c(NA, NA)
"UT_Kanab-Field-Office-Intensification-2021_KFOI2021-012_V12021-09-01",2021,c(NA, NA)
"OR_OR_MFO_2021_House_HandPile-03_V12021-09-01",2021,c(NA, NA)
"CO_CO_Hunter_ES&R_2021_HunterSeedMix-69_V12021-09-01",2021,c(NA, NA)
"CA_CA-Northeastern-California-ESR-2021_Black-Mtn-Juniper-Site-16_V22021-09-01",2021,c(NA, NA)
"ID_SalmonFOLUP2017_BWD-212_V12021-09-01",2021,c(NA, NA)
"MT_SDFO-NDFO-Random-LUP-2016_Grass-148_V12021-09-01",2021,c(NA, NA)
"20215637107115B2",2021,c(NA, NA)
"20214917100815B2",2021,c(NA, NA)
"ID_BruneauFOLUP2016_BigWD-185_V12021-09-01",2021,c(NA, NA)
"MT_North-Central-Montana-LUP-2017_CO-465_V12021-09-01",2021,c(NA, NA)
"CO_CO_San_Luis_Valley_Field_Office_GRA_2021_MOG-08_V22021-09-01",2021,c(NA, NA)
"AZ_AZ-Tucson-Field-Office-2021_MG-226_V12021-09-01",2021,c(NA, NA)
"NV_NV-Tuscarora-FO-Intensification-2021_AH-002_V12021-09-01",2021,c(NA, NA)
"20211673100717B2",2021,c(NA, NA)
"CO_CO_San_Luis_Valley_LUP_2020_ROCKY-NR-006_V12021-09-01",2021,c(NA, NA)
"NV_NV-Battle-Mountain-DO-2021_BMDO2021-003_V12021-09-01",2021,c(NA, NA)
"20211637105505B1",2021,c(NA, NA)
"OR_OR_LVFO_2021_LFO2021-057_V12021-09-01",2021,c(NA, NA)
"UT_Moab-LUP-Random-2017_BA-255_V12021-09-01",2021,c(NA, NA)
"2021671204117B2",2021,c(NA, NA)
"ID_ShoshoneFOLUP2017_OT-299_V12021-09-01",2021,c(NA, NA)
"20213055102515B1",2021,c(NA, NA)
"NM_LasCrucesDO_2016_LUP_Mal-382_V22021-09-01",2021,c(NA, NA)
"UT_SLFO-Habitat-Assessment-Framework-2020_GRSGINTS-WySage-053_V12021-09-01",2021,c(NA, NA)
"OR_OR_BUDO_NH_2021_NealsH_DS_Site-07_V12021-09-01",2021,c(NA, NA)
"NM_PecosDOFuels_2021_FtStantonTreatment_3_V12021-09-01",2021,c(NA, NA)
"CO_CO_Royal_Gorge_Field_Office_LUP_2017_SH-881_V12021-09-01",2021,c(NA, NA)
"NV_NV-Southern-Nevada-DO-2019_MDSRV-4_V12021-09-01",2021,c(NA, NA)
"20213233102920B2",2021,c(NA, NA)
"OR_OR_MFO_2021_MFO2021-081_V22021-09-01",2021,c(NA, NA)
"20215613100609B1",2021,c(NA, NA)
"CA_CA-Bishop-Veg-Treatment-2021_TreatmentCORA-21_V12021-09-01",2021,c(NA, NA)
"ID_BurleyFO_LUP_Revisit_2021_SEED-086_V12021-09-01",2021,c(NA, NA)
"2021649100518B1",2021,c(NA, NA)
"CO_CO_Uncompahgre_Field_Office_LUP_2018_PJ-154_V12021-09-01",2021,c(NA, NA)
"NV_NV-Ely-DO-Fuels-2021_S-Steptoe-Unit-6-03_V22021-09-01",2021,c(NA, NA)
"ID_Owyhee_ModHAF_2021_JuniperSpring_01_Pt01_ARAR_V12021-09-01",2021,c(NA, NA)
"NM_New-Mexico-RGdNNM-2014_Guadalupe-North---01_V22021-09-01",2021,c(NA, NA)
"CO_CO_Kremmling_Field_Office_LUP_2021_KFO2021-002_V22021-09-01",2021,c(NA, NA)
"AK_KobukSeward-WEST-2020_WNTR-207_V12021-09-01",2021,c(NA, NA)
"UT_St.George-LUP-Random-2021_WDL-347_V12021-09-01",2021,c(NA, NA)
"NV_NV-Winnemucca-DO-ESR-2021_T119-A3LilOwyhee-MAR-19_V32021-09-01",2021,c(NA, NA)
"CO_CO_Grand_Junction_Field_Office_LUP_2021_GJFO2021-NR-010_V12021-09-01",2021,c(NA, NA)
"NV_NV-Tuscarora-FO-Intensification-2021_HA-010_V12021-09-01",2021,c(NA, NA)
"20211623100304B1",2021,c(NA, NA)
"OR_OR_LVFO_2021_LFO2021-028_V12021-09-01",2021,c(NA, NA)
"2021881102411B1",2021,c(NA, NA)
"NV_NV-CC-DO-Navy-Withdrawl-2021_EG-026_V12021-09-01",2021,c(NA, NA)
"ID_ChallisFOLUP2017_Big_WD-141_V12021-09-01",2021,c(NA, NA)
"OR_OR_BUDO_2021_BDO2021-013_V22021-09-01",2021,c(NA, NA)
"CO_CO_Bull_Draw_Fire_ESR_2019_Bull-Draw-ESR-Site-30_V32021-09-01",2021,c(NA, NA)
"CA_CA-Bishop-ESR-Slink_Slink-Z2-10_V12021-09-01",2021,c(NA, NA)
"ID_FourRiversFOLUP2019_FH-042_V12021-09-01",2021,c(NA, NA)
"21060410513672682021-09-01",2021,c(NA, NA)
"20213553200502B1",2021,c(NA, NA)
"UT_Cedar-City-LUP-2017_SS-070_V12021-09-01",2021,c(NA, NA)
"ID_CoeurdAleneDOLUP_2021_CTFO-066_V12021-09-01",2021,c(NA, NA)
"ID_UpperSnakeFOLUP2017_BCM-185_V12021-09-01",2021,c(NA, NA)
"202143201802B2",2021,c(NA, NA)
"2021329205016B2",2021,c(NA, NA)
"NV_NV-Elko-DO-2021_EKDO2021-006_V22021-09-01",2021,c(NA, NA)
"NV_NV-Winnemucca-DO-2021_WMDO2021-045_V22021-09-01",2021,c(NA, NA)
"2021567108515B2",2021,c(NA, NA)
"CA_CA-Bishop-FO-2021_MES-041_V12021-09-01",2021,c(NA, NA)
"20211659101011B2",2021,c(NA, NA)
"CA_CA-Northeastern-California-LUP-Revist-2021_NORCALRV1190_V12021-09-01",2021,c(NA, NA)
"CO_CO_Tres_Rios_Field_Office_LUP_2018_SD-176_V12021-09-01",2021,c(NA, NA)
"UT_SLFO-ESR-Random-2020_ONAQUI-PL3_V22021-09-01",2021,c(NA, NA)
"OR_OR_MFO_2021_MFO2021-054_V22021-09-01",2021,c(NA, NA)
"NM_Carlsbad_LUP_2019_HabStatic_785_V12021-09-01",2021,c(NA, NA)
"CO_CO_Royal_Gorge_Field_Office_LUP_2017_AS-434_V12021-09-01",2021,c(NA, NA)
"CA_CA-Northeastern-California-LUP-Revist-2021_Twin-Peaks-327_V32021-09-01",2021,c(NA, NA)
"ID_ShoshoneFOLUP2017_BWD-130_V12021-09-01",2021,c(NA, NA)
"CA_CA-Northeastern-California-LUP-Revist-2021_NORCALRV1240_V12021-09-01",2021,c(NA, NA)
"UT_Utah-Monticello-FO-2019_DSHG-048_V12021-09-01",2021,c(NA, NA)
"2021665203815B1",2021,c(NA, NA)
"ID_BruneauFOLUP2016_LowCM-063_V12021-09-01",2021,c(NA, NA)
"MT_MTNHP-Sample-2021_INT-PMWHR-CFrst-04_V12021-09-01",2021,c(NA, NA)
"NM_Farmingtion_LUP_2020_FOR_082_V12021-09-01",2021,c(NA, NA)
"CA_CA-Applegate-FO-Fuels-2021_Duck-Flat-07_V12021-09-01",2021,c(NA, NA)
"20211663106402B1",2021,c(NA, NA)
"CA_CA-Northeastern-California-ESR-2021_W5-Cold-Springs-Bare-Duck-26_V12021-09-01",2021,c(NA, NA)
"20215641106613B2",2021,c(NA, NA)
"AK_ALASKA_GMT2_2021_17_V12021-09-01",2021,c(NA, NA)
"NV_NV-Desert-Tortoise-SN-DO-2020_COSP3_May_V32021-09-01",2021,c(NA, NA)
"NV_NV-Elko-DO-ESR-2021_ELKO-Martin-09_V22021-09-01",2021,c(NA, NA)
"CO_CO_Grand_Junction_Field_Office_LUP_2021_GJFO2021-025_V12021-09-01",2021,c(NA, NA)
"NV_NV-CC-DO-Navy-Withdrawl-2021_EG-035_V12021-09-01",2021,c(NA, NA)
"ID_UpperSnakeFOLUP2017_BWD-315_V12021-09-01",2021,c(NA, NA)
"20214137272006B1",2021,c(NA, NA)
"CO_CO_Sieber-ES&R_2021_SieberSeeded-55_V12021-09-01",2021,c(NA, NA)
"NV_NV-Carson-City-DO-2021_CCDO2021-024_V22021-09-01",2021,c(NA, NA)
"ID_JarbidgeFOLUP2017_BSCM-054_V12021-09-01",2021,c(NA, NA)
"MT_North-Central-Montana-LUP-2017_WS-391_V12021-09-01",2021,c(NA, NA)
"NM_LasCrucesTriCounty_2017_GRO_144_V12020-09-01",2021,c(NA, NA)
"NV_NV-Ely-DO-2021_EDO2021-NR-009_V12021-09-01",2021,c(NA, NA)
"ID_Owyhee_ModHAF_2021_JuniperSpring_03_Pt2029_ARTRW_V12021-09-01",2021,c(NA, NA)
"NM_Carlsbad_LUP_2019_Foothills_347_V12021-09-01",2021,c(NA, NA)
"2106300640258652021-09-01",2021,c(NA, NA)
"CA_CA-Redding-Camp-Fire-ESR-2021_Upper-Ridge-01_V12021-09-01",2021,c(NA, NA)
"UT_UT-Fillmore-FO-2016-LUP_LowSage-158_V12021-09-01",2021,c(NA, NA)
"OR_OR_MFO_2021_House_HandPile-02_V12021-09-01",2021,c(NA, NA)
"CO_CO_Colorado_River_Valley_Field_Office_LUP_2021_UFP-029_V12021-09-01",2021,c(NA, NA)
"UT_Color-Country-Random-HAF-2018_SH-220_V12021-09-01",2021,c(NA, NA)
"ID_BruneauFOMHAFTindall-SheepCreek2020_TindallSheep-62_V12021-09-01",2021,c(NA, NA)
"20215613105004B2",2021,c(NA, NA)
"NM_TaosFieldOffice_2021_TC_016_V12021-09-01",2021,c(NA, NA)
"NV_NV-Winnemucca-DO-ESR-2021_T144-D-Osgood-OSG-21_V12021-09-01",2021,c(NA, NA)
"ID_SalmonFOLUP2017_BWD-209_V12021-09-01",2021,c(NA, NA)
"OR_OR_LVFO_2021_LFO2021-042_V12021-09-01",2021,c(NA, NA)
"UT_Utah-Price-FO-2017_PJ-001_V12021-09-01",2021,c(NA, NA)
"ID_PocatelloFOLUP2017_SS-133_V12021-09-01",2021,c(NA, NA)
"20214125303426B1",2021,c(NA, NA)
"MT_North-Central-Montana-LUP-2017_GR-213_V12021-09-01",2021,c(NA, NA)
"CO_CO_Kremmling_Field_Office_LUP_2021_KFO2021-NR-001_V12021-09-01",2021,c(NA, NA)
"NV_NV-Carson-City-DO-2021_CCDO2021-018_V22021-09-01",2021,c(NA, NA)
"ID_UpperSnakeFOLUP2017_BWD-301_V12021-09-01",2021,c(NA, NA)
"20214125413018B3",2021,c(NA, NA)
"CO_CO_Tres_Rios_Field_Office_LUP_2018_SS-109_V12021-09-01",2021,c(NA, NA)
"NV_NV-Winnemucca-DO-2021_WMDO2021-022_V22021-09-01",2021,c(NA, NA)
"2021327107304B1",2021,c(NA, NA)
"OR_OR_LVFO_2021_LFO2021-036_V12021-09-01",2021,c(NA, NA)
"CO_CO_Little_Snake_Field_Office_LUP_2021_LSFO2021-008_V22021-09-01",2021,c(NA, NA)
"UT_Grand-Staircase-Escalante-National-Monument-2021_GSENM2021-015_V22021-09-01",2021,c(NA, NA)
"ID_CoeurdAleneDOLUP_2021_CDAFO-040_V12021-09-01",2021,c(NA, NA)
"MT_BIFO-Random-Restricted-2021_TGT-CFYE-CWSa-01_V12021-09-01",2021,c(NA, NA)
"NM_LasCrucesDO_2019_LUP_MIMB-100_V12021-09-01",2021,c(NA, NA)
"AZ_AZ-Sonoran-Desert-Tortoise-Habitat-Study-2021_AZSDT2021-06_V12021-09-01",2021,c(NA, NA)
"2021327107014B1",2021,c(NA, NA)
"20214145324316B3",2021,c(NA, NA)
"CO_CO_Uncompahgre_Field_Office_LUP_2018_SS-273_V12021-09-01",2021,c(NA, NA)
"NV_NV-CC-DO-Edwards-Porter-2021_ECW-004_V12021-09-01",2021,c(NA, NA)
"ID_SalmonFOLUP2017_LWD-073_V12021-09-01",2021,c(NA, NA)
"CA_CA-Northeastern-California-LUP-Revist-2021_WM-WySage1-227_V22021-09-01",2021,c(NA, NA)
"UT_Vernal---Green-River-District-ESR-2020_VN-060_V12021-09-01",2021,c(NA, NA)
"NV_NV-Desert-Tortoise-SN-DO-2020_STSP4_May_V32021-09-01",2021,c(NA, NA)
"ID_BruneauFOLUP2016_LowCM-064_V12021-09-01",2021,c(NA, NA)
"20215643104709B2",2021,c(NA, NA)
"NM_Dingell-Act-AhShiSlePah-Intensification-2021_AhShiSlePahWilderness_06_V12021-09-01",2021,c(NA, NA)
"NV_NV-WM-DO-Soldier-Meadows-2021_SMI2021-028_V12021-09-01",2021,c(NA, NA)
"ID_SalmonModHAF_2021_06202-04-U101_V12021-09-01",2021,c(NA, NA)
"MT_MT-EMD-BTPD-2018_BTPD-47_V12021-09-01",2021,c(NA, NA)
"UT_UT-Vernal-Land-Use-Plan-2017_SS-324_V12021-09-01",2021,c(NA, NA)
"UT_Grand-Staircase-Escalante-National-Monument-2021_GSENM2021-NR-038_V12021-09-01",2021,c(NA, NA)
"ID_BruneauFOLUP2016_SD-095_V12021-09-01",2021,c(NA, NA)
"20213033104215B2",2021,c(NA, NA)
"NM_RioPuerco_LUP_2017_GR-065_V12021-09-01",2021,c(NA, NA)
"AZ_AZ-Safford-FO-2021_SFOOS-004_V12021-09-01",2021,c(NA, NA)
"NV_NV-Elko-DO-ESR-2021_ELKO-Echo-03B_V12021-09-01",2021,c(NA, NA)
"ID_OwyheeFOLUP2016_Forest-182_V12021-09-01",2021,c(NA, NA)
"2021851200719B1",2021,c(NA, NA)
"NV_NV-Desert-Tortoise-SN-DO-2020_MCPA4_Mar_V12021-09-01",2021,c(NA, NA)
"ID_ShoshoneFOLUP2017_LWD-238_V12021-09-01",2021,c(NA, NA)
"20213079101904B1",2021,c(NA, NA)
"NM_LasCrucesDO_2016_LUP_IgMtn-251_V22021-09-01",2021,c(NA, NA)
"NV_NV-Southern-Nevada-DO-2019_SV-404_V22021-09-01",2021,c(NA, NA)
"NV_NV-Ely-DO-2021_EDO2021-NR-027_V12021-09-01",2021,c(NA, NA)
"OR_OR_MFO_2021_MFO2021-024_V12021-09-01",2021,c(NA, NA)
"2021881100204B2",2021,c(NA, NA)
"20213223100719B1",2021,c(NA, NA)
"OR_OR_MFO_2021_MFO2021-046_V12021-09-01",2021,c(NA, NA)
"CO_CO_Uncompahgre_Field_Office_LUP_2018_SD-381_V12021-09-01",2021,c(NA, NA)
"2021869201205B3",2021,c(NA, NA)
"CO_RGFO_LUP_2022_FO_151_V12022-09-01",2022,c(NA, NA)
"WY_RSFO_CM_RMP_2022_CM2022_058_V12022-09-01",2022,c(NA, NA)
"2022327108407B1",2022,c(NA, NA)
"OR_PVDO_2021_PDO2021-NR-022_V12022-09-01",2022,c(NA, NA)
"UT_CaCDO_AIMFIT_2022_CV02_V22022-09-01",2022,c(NA, NA)
"WY_BFO_LUP_2022_BFO2022_NR_018_V12022-09-01",2022,c(NA, NA)
"2022885201720B2",2022,c(NA, NA)
"NV_CCDO_LUP_2021_CCDO2021_NR_022_V12022-09-01",2022,c(NA, NA)
"NM_LCDO_LUP_MIMBRES_2019_MIMB_198_V12022-09-01",2022,c(NA, NA)
"UT_GSENM_LUP_2021_GSENM2021_NR_040_V12022-09-01",2022,c(NA, NA)
"20221651107103B2",2022,c(NA, NA)
"CA_NCDO_LUP_2019_NORCALRV1331_V12022-09-01",2022,c(NA, NA)
"MT_NCMDDO_CWG_2022_F_Amend_2_B_V12022-09-01",2022,c(NA, NA)
"UT_RFO_LUP_2017_SBS_298_V12022-09-01",2022,c(NA, NA)
"AZ_LHFO_GRA_INT_2022_LHFO2022_GAN_10_V12022-09-01",2022,c(NA, NA)
"ID_FRFO_LUP_2019_PLN_206_V12022-09-01",2022,c(NA, NA)
"UT_MNFO_LUP_2019_PJ_147_V12022-09-01",2022,c(NA, NA)
"WY_LFO_LUP_2022_LFO2022_T_08_V12022-09-01",2022,c(NA, NA)
"20225641107419B1",2022,c(NA, NA)
"OR_VADO_FUELS_2022_NWM-MACH_PLOT-02_V22022-09-01",2022,c(NA, NA)
"CO_CRVFO_LUP_2021_UFP_084_V12022-09-01",2022,c(NA, NA)
"WY_CAFO_LUP_2022_CAFO2022_015_V22022-09-01",2022,c(NA, NA)
"2022415201010B1",2022,c(NA, NA)
"CA_AGFO_Cold_ESR_2022_W5_Cold_Springs_Bare_Duck_24_V22022-09-01",2022,c(NA, NA)
"NM_RPFO_LUP_2022_RPFO2022_NR_009_V12022-09-01",2022,c(NA, NA)
"NV_EYDO_FUEL_30MI_2022_30MI_1079HT_06_V12022-09-01",2022,c(NA, NA)
"20225637108101B2",2022,c(NA, NA)
"NV_HRFO_INT1_2022_CC_005_V12022-09-01",2022,c(NA, NA)
"MT_BFO_AIMLite_2022_BFO_Lite_JV_007_V12022-09-01",2022,c(NA, NA)
"CA_CDDO_CDCA_LUP_2022_CRCD2022_014_V12022-09-01",2022,c(NA, NA)
"OR_BAFO_2021_BFO2021-013_V22022-09-01",2022,c(NA, NA)
"OR_VADO_ESR_2022_OWYCAN_NAT_REC-02_V52022-09-01",2022,c(NA, NA)
"NM_FFO_LUP_2020_FOR_108_V12022-09-01",2022,c(NA, NA)
"CO_LSFO_LUP_2021_LSFO2021_067_V12022-09-01",2022,c(NA, NA)
"20224125322736B1",2022,c(NA, NA)
"CA_ELFO_INT_BeckF_2022_Beckwourth02_V12022-09-01",2022,c(NA, NA)
"CO_WRFO_LUP_2021_WRFO2021_078_V22022-09-01",2022,c(NA, NA)
"NV_EYDO_ESR_MEAD_2022_MEAD_GMIX_62_V12022-09-01",2022,c(NA, NA)
"2022327109209B1",2022,c(NA, NA)
"OR_VADO_ESR_2022_BWD_DS-04_V42022-09-01",2022,c(NA, NA)
"MT_MCFO_LUP_2022_MCFO2022_005_V12022-09-01",2022,c(NA, NA)
"NV_EYDO_ESR_BIGR_2022_HMC004_V22022-09-01",2022,c(NA, NA)
"20225637107913B1",2022,c(NA, NA)
"NV_EKDO_FUELS_2022_Cottonwood01_V22022-09-01",2022,c(NA, NA)
"MT_WMDO_LUP_2017_OTSH_085_V12022-09-01",2022,c(NA, NA)
"20223231102501B2",2022,c(NA, NA)
"ID_CHFO_LUP_2017_Big_CM_280_V12022-09-01",2022,c(NA, NA)
"ID_BFO_LUP_2022_BigWD_NR_001_V12022-09-01",2022,c(NA, NA)
"CO_WRFO_LUP_2021_WRFO2021_101_V22022-09-01",2022,c(NA, NA)
"WY_WFO_LUP_2022_WFO2022_015_V22022-09-01",2022,c(NA, NA)
"20223515200904B2",2022,c(NA, NA)
"NV_BMDO_ESR_2021_2019SummitFirePlot5_V22022-09-01",2022,c(NA, NA)
"CO_SLVFO_GUSG_2022_GUSG_26_V22022-09-01",2022,c(NA, NA)
"NV_EYDO_ESR_MEAD_2022_MEAD_NATREG_130_V12022-09-01",2022,c(NA, NA)
"20225637101601B1",2022,c(NA, NA)
"OR_BUDO_2021_BDO2021-NR-014_V12022-09-01",2022,c(NA, NA)
"MT_NCMDDO_CWG_2022_F_Cover_1_F_V12022-09-01",2022,c(NA, NA)
"UT_CoCDO_HAF_2018_SH_145_V12022-09-01",2022,c(NA, NA)
"AZ_LSFO_LUP_2022_LSFO2022_NR_004_V12022-09-01",2022,c(NA, NA)
"NV_EYDO_LUP_2021_EDO2021_NR_089_V12022-09-01",2022,c(NA, NA)
"MT_NCMDO_LUP_2022_L_029_V12022-09-01",2022,c(NA, NA)
"2022327107711B2",2022,c(NA, NA)
"ID_USFO_LUP_2017_LS_118_V12022-09-01",2022,c(NA, NA)
"ID_USFO_LUP_2017_BWD_341_V12022-09-01",2022,c(NA, NA)
"CO_RGFO_LUP_2022_FO_156_V12022-09-01",2022,c(NA, NA)
"UT_VFO_LUP_2022_HAB_006_V12022-09-01",2022,c(NA, NA)
"2022327104504B1",2022,c(NA, NA)
"OR_LVFO_2021_LFO2021-105_V22022-09-01",2022,c(NA, NA)
"CO_UFO_LUP_2018_SS_311_V12022-09-01",2022,c(NA, NA)
"WY_NFO_LUP_2022_NFO2022_NR_037_V12022-09-01",2022,c(NA, NA)
"2022671201811B1",2022,c(NA, NA)
"OR_KFFO_ALLOTS_2022_WV3_V12022-09-01",2022,c(NA, NA)
"NM_LCDO_LUP_TRICOUNTY_2017_GR_109_V12022-09-01",2022,c(NA, NA)
"UT_KFO_INTS_2021_KFOI2021_065_V12022-09-01",2022,c(NA, NA)
"20224125323211B2",2022,c(NA, NA)
"NV_WMDO_ESR_2021_T126_Antelope_ANT_20_V32022-09-01",2022,c(NA, NA)
"MT_NCMDDO_CWG_2022_F_KS_2_D_V12022-09-01",2022,c(NA, NA)
"UT_CoCDO_HAF_2018_SH_156_V12022-09-01",2022,c(NA, NA)
"CA_CDDO_CDCA_LUP_2022_CRCD2022_039_V12022-09-01",2022,c(NA, NA)
"OR_MFO_2021_MFO2021-138_V12022-09-01",2022,c(NA, NA)
"CO_SLVFO_LUP_2020_HILL_014_V22022-09-01",2022,c(NA, NA)
"WY_LFO_LUP_2022_LFO2022_T_14_V12022-09-01",2022,c(NA, NA)
"20223233201818B1",2022,c(NA, NA)
"OR_BUDO_2021_BDO2021-120_V22022-09-01",2022,c(NA, NA)
"CO_KFO_LUP_2021_KFO2021_075_V22022-09-01",2022,c(NA, NA)
"WY_NFO_LUP_2022_NFO2022_NR_003_V12022-09-01",2022,c(NA, NA)
"20224145323802B1",2022,c(NA, NA)
"CA_AGFO_Fuels_ 2022_NelsonCorral04_V12022-09-01",2022,c(NA, NA)
"NM_SFO_LUP_2020_GRVL_220_V12022-09-01",2022,c(NA, NA)
"NV_EYDO_FUEL_CAVELK_2022_SHINGLE_1079MECH_02_V12022-09-01",2022,c(NA, NA)
"2022649100519B1",2022,c(NA, NA)
"NV_EKDO_FUELS_2022_BeaverCreek01_V12022-09-01",2022,c(NA, NA)
"MT_DFO_LUP_2022_MR_020_V22022-09-01",2022,c(NA, NA)
"CA_BIFO_LUP_2018_MS_138_V12022-09-01",2022,c(NA, NA)
"OR_VADOPAC_2021_CV-090_V12022-09-01",2022,c(NA, NA)
"NV_HRFO_INT1_2022_LO_002_V12022-09-01",2022,c(NA, NA)
"CO_SLVFO_INT_TRGT_2022_SMOG_01_V22022-09-01",2022,c(NA, NA)
"WY_LFO_LUP_2022_LFO2022_033_V12022-09-01",2022,c(NA, NA)
"20223523201215B2",2022,c(NA, NA)
"CA_ELFO_INT_DryVal_2022_DryValleyRimTreatmentArea2021_21_V12022-09-01",2022,c(NA, NA)
"CO_UFO_GUSG_2022_GreenMtnWest_217_V12022-09-01",2022,c(NA, NA)
"AZ_ASDO_LUP_2021_ASDO2021_062_V12022-09-01",2022,c(NA, NA)
"2022321200906B2",2022,c(NA, NA)
"OR_MFO_2021_MFO2021-NR-027_V12022-09-01",2022,c(NA, NA)
"MT_NCMDO_LUP_2022_F_779_V12022-09-01",2022,c(NA, NA)
"NV_EYDO_ESR_STEW_2022_STEW_EMIX_55_V12022-09-01",2022,c(NA, NA)
"202230105100620B2",2022,c(NA, NA)
"NV_EYDO_LUP_2021_EDO2021_NR_088_V12022-09-01",2022,c(NA, NA)
"MT_NCMDO_LUP_2022_W_857_V12022-09-01",2022,c(NA, NA)
"2022491202808B2",2022,c(NA, NA)
"ID_CHFO_HAF_2022_AC_MC_01_V12022-09-01",2022,c(NA, NA)
"NV_EKDO_LUP_2021_EKDO2021_086_V12022-09-01",2022,c(NA, NA)
"UT_PFO_LUP_2017_PJ_022_V12022-09-01",2022,c(NA, NA)
"WY_WFO_LUP_2022_WFO2022_019_V12022-09-01",2022,c(NA, NA)
"20223213105417B1",2022,c(NA, NA)
"NV_WMDO_ESR_2021_South01_V42022-09-01",2022,c(NA, NA)
"CO_GFO_LUP_2020_Oak_1226_V22022-09-01",2022,c(NA, NA)
"NV_SNDO_INT_DSRTTOR_2021_SHMO1_Mar_V62022-09-01",2022,c(NA, NA)
"2022305105211B1",2022,c(NA, NA)
"OR_LVFO_2021_LFO2021-090_V22022-09-01",2022,c(NA, NA)
"MT_NCMDDO_CWG_2022_F_Herbicide_1_B_V12022-09-01",2022,c(NA, NA)
"UT_FFO_LUP_2022_FFO2022_NR_002_V12022-09-01",2022,c(NA, NA)
"AZ_LSFO_LUP_2022_LSFO2022_018_V12022-09-01",2022,c(NA, NA)
"NV_EKDO_ESR_2022_Delano01_V42022-09-01",2022,c(NA, NA)
"WY_RSFO_CM_RMP_2022_CM2022_050_V12022-09-01",2022,c(NA, NA)
"20225637101702B2",2022,c(NA, NA)
"ID_CHFO_LUP_2017_Low_WD_032_V12022-09-01",2022,c(NA, NA)
"ID_SHFO_LUP_2017_BCM_072_V12022-09-01",2022,c(NA, NA)
"CO_TRFO_LUP_2018_SD_187_V12022-09-01",2022,c(NA, NA)
"UT_VFO_LUP_2022_HAB_024_V12022-09-01",2022,c(NA, NA)
"20228109200807B2",2022,c(NA, NA)
"OR_BUDO_2021_BDO2021-093_V12022-09-01",2022,c(NA, NA)
"UT_MBFO_GRA_2022_MI_34_V12022-09-01",2022,c(NA, NA)
"22051311433527152022-09-01",2022,c(NA, NA)
"20223217206803B3",2022,c(NA, NA)
"CA_REFO_RANGE_2022_Simpco_353_V12022-09-01",2022,c(NA, NA)
"NM_LCDO_RANGE_2022_Hills_218_V22022-09-01",2022,c(NA, NA)
"AZ_ASDO_LUP_2021_ASDO2021_006_V12022-09-01",2022,c(NA, NA)
